"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","status"
"ZNF610",87.1489522286235,-0.0155935740580576,0.71491106453014,-0.021811907566861,0.982597995582623,0.998437226369217,"not_sig"
"TECTA",28.4268985971657,0.0124159739133189,0.581327090793497,0.0213579826399823,0.982960090908719,0.998747660154216,"not_sig"
"LRRC8B",552.816389000788,0.0130786144892855,0.616254114660908,0.0212227621335753,0.983067956813506,0.998799760405157,"not_sig"
"AZU1",6.10880486002206,-0.0340373164430908,1.678377724679,-0.0202798904815069,0.98382009755972,0.999479968253844,"not_sig"
"FAM24B-CUZD1",1.04162447371994,-0.0565629462982398,2.794402103877,-0.0202415200803648,0.983850706427325,0.999479968253844,"not_sig"
"FOXF2",1.08937066296489,0.0659282664084829,3.28698897922534,0.0200573433087751,0.983997628401468,0.999538295128099,"not_sig"
"TMEM186",478.730509534149,0.00528714726577474,0.263993515357983,0.0200275649142564,0.984021383351039,0.999538295128099,"not_sig"
"AADACL3",13.4693459195481,0,1.81832857552978,0,1,1,"not_sig"
"ABTB1",342.16903151005,-0.00380468054607206,0.293627461342128,-0.0129575092489014,0.989661692719859,1,"not_sig"
"ACOT12",2.20142742477313,0,2.52134979213386,0,1,1,"not_sig"
"ACTL6B",21.2423094317174,0,1.81415413758983,0,1,1,"not_sig"
"ADAM10",3112.22002069571,0.00546622292583308,0.577643504667235,0.00946296960264795,0.992449755339494,1,"not_sig"
"ADCY8",109.59811146355,0,1.71305099640751,0,1,1,"not_sig"
"ADCYAP1R1",485.68292701544,0,1.69188164918832,0,1,1,"not_sig"
"ADRB3",2.76923715156518,0,2.4067083002664,0,1,1,"not_sig"
"AHSP",15.6772516148528,0,1.80240442179154,0,1,1,"not_sig"
"AK5",75.3440189579101,0.00656671686834883,0.843301507882205,0.00778691465267259,0.993787003810987,1,"not_sig"
"ALG5",700.614470425191,-0.00147121732709773,0.253359598530684,-0.00580683477409105,0.995366842224464,1,"not_sig"
"ANKRD33",6.2714187039672,0,2.06731156206164,0,1,1,"not_sig"
"APOA5",1.2992151712097,0,2.89835478841177,0,1,1,"not_sig"
"AQP4",20.4718678287565,0,1.7873403113274,0,1,1,"not_sig"
"ARHGEF15",19.2140062895394,0,1.78562266978147,0,1,1,"not_sig"
"ARSE",17.0335807225085,0,1.78320134451431,0,1,1,"not_sig"
"ATG2B",1235.95896242117,-0.00409077827668447,0.297604896214577,-0.0137456685985938,0.989032888608919,1,"not_sig"
"ATOH1",2.23276424800551,0,2.52155032464645,0,1,1,"not_sig"
"B3GAT2",6.94162834287356,0,1.95669391893691,0,1,1,"not_sig"
"BCAN",267.612300461918,-0.0093816774180003,0.588397779082303,-0.0159444473645575,0.987278710632053,1,"not_sig"
"BTG4",1.05925575529328,0.0252416148345214,3.52688307011445,0.00715691854045571,0.994289653942421,1,"not_sig"
"C10orf129",1.53508609076951,0,2.71801149235285,0,1,1,"not_sig"
"C10orf96",14.5363387093311,0,1.81579149310117,0,1,1,"not_sig"
"C11orf86",4.82902362815523,0,2.09839543417494,0,1,1,"not_sig"
"C15orf2",8.79887702564578,0,1.92440171241429,0,1,1,"not_sig"
"C1QL2",16.5585233912297,0,1.82308407284374,0,1,1,"not_sig"
"C1orf87",2.32044836568787,0,2.44296013799704,0,1,1,"not_sig"
"C2CD4B",2.08148765825553,0,2.5956991317349,0,1,1,"not_sig"
"C2orf71",1.06120573698812,-0.00391451345030585,3.12554240404046,-0.00125242692124268,0.99900070815725,1,"not_sig"
"C2orf80",3.02052292439021,0,2.47147555647897,0,1,1,"not_sig"
"C6orf118",2.69104810178709,0,2.39704433734599,0,1,1,"not_sig"
"C6orf126",9.55958532408861,0.0134240658372951,1.19405565536305,0.0112424121748442,0.991030041854814,1,"not_sig"
"C6orf186",1.95294435497827,0,2.54998852212594,0,1,1,"not_sig"
"C7",2.67956860640739,0,2.37586902729417,0,1,1,"not_sig"
"C9orf4",5.60776679378936,0,2.03944247358191,0,1,1,"not_sig"
"CABS1",1.11068197286638,0,3.11489184617872,0,1,1,"not_sig"
"CACNG5",9.31073955694461,0,1.87408915086881,0,1,1,"not_sig"
"CACNG7",750.102049560534,0,1.71853728230876,0,1,1,"not_sig"
"CALCA",6.06873439896964,0,2.04117254645884,0,1,1,"not_sig"
"CALCB",19.3746646679893,0,1.78060591937321,0,1,1,"not_sig"
"CALN1",277.914963766673,0,1.69810556489463,0,1,1,"not_sig"
"CCDC144NL",19.2694406959036,0,1.76957505561478,0,1,1,"not_sig"
"CCDC169-SOHLH2",9.94802151755071,0,1.91087738219578,0,1,1,"not_sig"
"CCDC51",666.45860787301,0.00019590876379718,0.309319371862585,0.000633354330889474,0.999494656391651,1,"not_sig"
"CCDC78",153.516350671157,0.00736202269686075,0.621422945331978,0.0118470403324547,0.990547650537976,1,"not_sig"
"CDX4",21.1087254101575,0,1.7565468232411,0,1,1,"not_sig"
"CER1",10.3249594806989,0,2.08401453331439,0,1,1,"not_sig"
"CHRDL2",6.18999929265392,0,1.9858722518048,0,1,1,"not_sig"
"CHRM2",0.965951236810768,0,3.35358997699521,0,1,1,"not_sig"
"CHRND",1.34147273956114,0,3.04802680825321,0,1,1,"not_sig"
"CHST9",124.650313129148,0,1.75055218819158,0,1,1,"not_sig"
"CLEC1A",2.07817810361341,0,2.57921584002733,0,1,1,"not_sig"
"CLEC4D",1.93322760078822,0,2.58876457253233,0,1,1,"not_sig"
"CLRN1",1.38042669078755,0,2.83739016211828,0,1,1,"not_sig"
"CMTM5",2.53983883010988,0,2.41878110620619,0,1,1,"not_sig"
"CNOT2",2352.22911555174,0.00158899573734023,0.275403784086327,0.0057696946416762,0.995396475266285,1,"not_sig"
"CNOT7",2695.39081830618,-0.00105750054203891,0.342022632830453,-0.00309190223257282,0.997533022875778,1,"not_sig"
"COL25A1",28.6629369314524,0,1.7353561691207,0,1,1,"not_sig"
"COX6A2",3.53403683719049,0,3.1526076023971,0,1,1,"not_sig"
"CRISP2",1.25703085844812,0,2.8882637556345,0,1,1,"not_sig"
"CRNKL1",1024.23468858315,-0.00530966169018055,0.287107557099226,-0.0184936326435515,0.98524505711262,1,"not_sig"
"CRYAA",2.21636298597466,0,2.73514032587089,0,1,1,"not_sig"
"CRYGD",32.2896339768029,0,1.76756932080997,0,1,1,"not_sig"
"CRYGN",2.83529334317192,0,2.45078957331232,0,1,1,"not_sig"
"CRYM-AS1",11.4727606236977,0.000456813390756976,0.629907505511919,0.000725207092723444,0.999421368508051,1,"not_sig"
"CYP26C1",1.37211023887025,0,3.93428394268599,0,1,1,"not_sig"
"CYP2A13",11.4476497465302,0,1.87266779723332,0,1,1,"not_sig"
"D21S2088E",198.455725217478,0,1.70353376602999,0,1,1,"not_sig"
"DACH2",17.892570620986,0,1.78625573165282,0,1,1,"not_sig"
"DBI",5193.42503808685,-0.000470900249161884,0.152855555102554,-0.00308068783529618,0.997541970627609,1,"not_sig"
"DBX1",0.959185616346815,0,3.21766829835444,0,1,1,"not_sig"
"DKFZP434L187",6.72540685943102,0,1.93798259985648,0,1,1,"not_sig"
"DKFZp686D0853",11.3760457199389,0,1.84809798581659,0,1,1,"not_sig"
"DMRTB1",0.90552180820554,0,4.08045587173871,0,1,1,"not_sig"
"DNAJC12",40.292130990286,-0.00107869977476948,0.924832860148363,-0.00116637267256749,0.999069369463425,1,"not_sig"
"DPPA4",6011.14303327848,0,1.6883814762175,0,1,1,"not_sig"
"DRD3",3.5710006885144,0,2.2919370511334,0,1,1,"not_sig"
"DYRK3",241.183307140773,-0.00182625629223019,0.921697019452519,-0.00198140631214688,0.99841906752931,1,"not_sig"
"ELTD1",9.21685450657601,0,1.90166428719291,0,1,1,"not_sig"
"EME2",157.991347759516,0.0144601335463501,0.765288538832982,0.0188950086308635,0.984924861366928,1,"not_sig"
"EMX2",2.04077498384035,0,2.52844934716701,0,1,1,"not_sig"
"EPHA5",1.95316412174785,0,2.71624900951652,0,1,1,"not_sig"
"ERV3-1",411.522014057566,-0.0121701576464811,0.757684454147574,-0.0160623034824874,0.987184687096077,1,"not_sig"
"F11",4.6118041260029,0,2.1420646467442,0,1,1,"not_sig"
"FABP7",107.836109994519,0,1.71992272071883,0,1,1,"not_sig"
"FAM138E",1.38528113936593,0,2.83772579400848,0,1,1,"not_sig"
"FAM150A",9.45131516834511,0,1.89802635548131,0,1,1,"not_sig"
"FAM159B",26.0964351294113,0,1.74986740126745,0,1,1,"not_sig"
"FAM163B",9.89608293553286,0,2.06669862268697,0,1,1,"not_sig"
"FAM48B2",3.42274656856417,0,2.21202578044572,0,1,1,"not_sig"
"FAM75C1",5.72509632958812,0,1.99903518573194,0,1,1,"not_sig"
"FAM92B",1.36732904588173,0,3.77186018422332,0,1,1,"not_sig"
"FBXL21",5.7334800995782,0,2.0136482014062,0,1,1,"not_sig"
"FEZF2",1.06341750723975,0,3.1191762146846,0,1,1,"not_sig"
"FGF14",2.55639254083754,0,2.43186099264828,0,1,1,"not_sig"
"FGF16",2.17282031407106,0,2.63546545230103,0,1,1,"not_sig"
"FGF20",1.16596393053378,0,2.940823895098,0,1,1,"not_sig"
"FGF21",3.26991914736084,0,2.32374213735347,0,1,1,"not_sig"
"FGF4",2.29271411945704,0,2.64689622951401,0,1,1,"not_sig"
"FKBP14",242.927844022691,0.00286745019563861,0.835789868402386,0.00343082669944271,0.997262601715849,1,"not_sig"
"FLJ35024",19.1265107921713,0.00160699021170267,0.856526936680316,0.00187617008045416,0.998503033737589,1,"not_sig"
"FLJ39534",31.9559388122505,-0.00646355228590966,0.447114725049893,-0.014456138265606,0.988466072197018,1,"not_sig"
"FLJ41649",4.3429109156118,0,2.14514378491408,0,1,1,"not_sig"
"FOXB2",1.69912134193426,0,2.77449831023096,0,1,1,"not_sig"
"FOXI2",64.2330255910224,0,1.73910529207815,0,1,1,"not_sig"
"FPR2",1.56734173960475,0,2.78170562788012,0,1,1,"not_sig"
"FZD10",6.07281033051781,0,2.0348956858646,0,1,1,"not_sig"
"GABRB1",2.73507033084438,0,2.32848415621858,0,1,1,"not_sig"
"GABRG3",1.85856787242182,0,2.60552292704969,0,1,1,"not_sig"
"GABRR1",3.43021124786139,0,2.38363230661207,0,1,1,"not_sig"
"GDAP2",491.201144070186,-0.00236724582253406,0.394599517576791,-0.00599910977355258,0.995213431644027,1,"not_sig"
"GDF3",65.8802823697481,0,1.70457836284461,0,1,1,"not_sig"
"GH2",8.29832346338859,0,2.05147208343031,0,1,1,"not_sig"
"GHR",30.8572113082346,-0.00488227469364141,0.703756816353127,-0.00693744569173964,0.994464763591305,1,"not_sig"
"GJD2",5.17567229230235,0,2.104485246809,0,1,1,"not_sig"
"GLP1R",55.7228071493066,0,1.71274894029184,0,1,1,"not_sig"
"GPX4",7584.76853656718,-0.00687017528144312,0.429512995222023,-0.0159952675655175,0.987238167148695,1,"not_sig"
"GREM2",1.73840833913464,0,3.66209653739463,0,1,1,"not_sig"
"GRIA2",0.839880073918386,-0.0702098079377981,3.86112003896489,-0.018183793103884,0.985492231729715,1,"not_sig"
"GTF2IRD2",19.1975634282174,0.0145089227685552,0.921786002124389,0.0157400120365435,0.987441805955864,1,"not_sig"
"GUCY2E",1.76919234962347,0,2.63323791152493,0,1,1,"not_sig"
"HAND2",1.22139239938091,0,3.05438446101341,0,1,1,"not_sig"
"HES3",274.888507338824,0,1.69392538738831,0,1,1,"not_sig"
"HHATL",1.74800395708701,0,2.71584614839468,0,1,1,"not_sig"
"HHLA1",77.6847410861555,0,1.70355199760894,0,1,1,"not_sig"
"HNF1A-AS1",1.17036215918104,-0.0240892140830531,1.83841157956835,-0.0131032758663918,0.98954539765974,1,"not_sig"
"HTR1A",60.5870237066207,0,1.73728277115796,0,1,1,"not_sig"
"IDI2",100.119522580616,-0.00779957668402078,0.41285438054814,-0.0188918346310518,0.984927393400415,1,"not_sig"
"IQCH",44.3758674018063,0.00308626299462077,0.496822183022688,0.00621200723334013,0.995043567214268,1,"not_sig"
"KC6",15.7700502365876,0,1.79968036380402,0,1,1,"not_sig"
"KCNA5",3.28139864274054,0,2.24990974462516,0,1,1,"not_sig"
"KCNE3",37.9380546096203,0.0225463495961214,1.31796471378405,0.0171069447917068,0.986351298581298,1,"not_sig"
"KGFLP1",12.271106926856,-0.0117827764085031,0.777008990392353,-0.0151642729417498,0.987901124445593,1,"not_sig"
"KHDC1",38.9698131398026,0.00938618017559832,0.536924109631282,0.0174813907724204,0.986052578591335,1,"not_sig"
"KHDRBS2",115.74165026592,0,1.70274599276625,0,1,1,"not_sig"
"KIF25",12.8844177942506,0,1.87256441086833,0,1,1,"not_sig"
"KLF7",363.140074203884,0.00921563549843972,0.504754388435742,0.0182576629536583,0.985433301900098,1,"not_sig"
"KLHL7",1500.4727935571,-0.00916593634815973,0.486472532549452,-0.0188416318186022,0.984967442320959,1,"not_sig"
"KRTAP13-4",1.38366298983981,0,2.79479061869255,0,1,1,"not_sig"
"LARP4B",3122.5186373239,-0.00323342217129486,0.224318059569197,-0.0144144531987511,0.988499328603147,1,"not_sig"
"LCN9",5.42879598142308,0,2.08076008686338,0,1,1,"not_sig"
"LEFTY2",19.9339962773502,0,1.78234357143206,0,1,1,"not_sig"
"LHX8",4.77922812491671,0,2.08661252827826,0,1,1,"not_sig"
"LINC00032",2.1756443740424,0,2.51080601535201,0,1,1,"not_sig"
"LOC100128946",6.23380175494163,0,2.03513040279256,0,1,1,"not_sig"
"LOC100129316",1.38042669078755,0,2.83739016211828,0,1,1,"not_sig"
"LOC100130155",1.79482888917448,0,2.84791325444473,0,1,1,"not_sig"
"LOC100130581",72.9467767153081,-0.00824666842310358,0.71464431928714,-0.0115395423996788,0.990792981617042,1,"not_sig"
"LOC100132146",2.10436745590797,0,2.55627851272541,0,1,1,"not_sig"
"LOC100133161",59.0109729995332,-0.00367513737523158,0.944145008217335,-0.00389255606209336,0.996894197459181,1,"not_sig"
"LOC100144602",1.85709623407541,0,2.68834010310486,0,1,1,"not_sig"
"LOC100270679",1.9801990440554,0,2.78776348824695,0,1,1,"not_sig"
"LOC100505854",189.51186205011,0.00330027404546519,0.254040881471673,0.0129911139748316,0.989634882284503,1,"not_sig"
"LOC100506033",332.240749622657,-0.00389785722772661,0.323909466533973,-0.0120337860743499,0.990398659615393,1,"not_sig"
"LOC100631378",5.54985324846195,0,2.12753585273305,0,1,1,"not_sig"
"LOC100652791",6.55764981454325,0,1.94628134617333,0,1,1,"not_sig"
"LOC157627",724.049475268855,0,1.695017067853,0,1,1,"not_sig"
"LOC283177",7.56380093664016,0,1.95488660353142,0,1,1,"not_sig"
"LOC284798",1.79820576188937,0,3.78467430179417,0,1,1,"not_sig"
"LOC339166",1.06179935771363,0,3.07543860065896,0,1,1,"not_sig"
"LOC389023",17.3332365864473,0,1.80451186259268,0,1,1,"not_sig"
"LOC400084",1.80659546939653,0,2.59759401156639,0,1,1,"not_sig"
"LOC442459",1.29879454829985,0.0124096312556624,2.04264132823546,0.00607528648525999,0.995152652529519,1,"not_sig"
"LOC644554",22.5304908436936,0,1.75189776322781,0,1,1,"not_sig"
"LOC650368",1300.22553728014,0,1.68714704405471,0,1,1,"not_sig"
"LOC728855",20.3717094266671,-0.00254468214377438,0.908774267138873,-0.00280012565913194,0.997765825887854,1,"not_sig"
"LOXHD1",1.99943030357468,0,3.58427255608484,0,1,1,"not_sig"
"LRRC38",4.53117838605393,0,2.20925521010443,0,1,1,"not_sig"
"LRRC3B",11.6784523882591,0,1.8195208430294,0,1,1,"not_sig"
"LRRC71",1.94470709616791,0,2.58411752649872,0,1,1,"not_sig"
"LY6G6D",2.32136719129072,0,2.68782215221121,0,1,1,"not_sig"
"MAGEA4",4.57976797884724,0,2.20234149793047,0,1,1,"not_sig"
"MAGED4B",1.43909145868693,0,2.7548801251347,0,1,1,"not_sig"
"MAGEL2",55.5385485574299,0,1.70840056954951,0,1,1,"not_sig"
"MELK",1415.7059149849,0.00170407293562197,0.3668745046946,0.00464483880404965,0.996293968156816,1,"not_sig"
"METTL11B",2.23099958729966,0,2.5026603999873,0,1,1,"not_sig"
"MLX",1195.59508096905,0.000321583576164211,0.233308515343065,0.00137836193287392,0.998900226642801,1,"not_sig"
"MOGAT3",2.18825652427744,0,3.42192031893229,0,1,1,"not_sig"
"MPPED1",4.60561834765074,0,2.44668581316933,0,1,1,"not_sig"
"MSX2P1",16.9426603057739,0,1.77780226292196,0,1,1,"not_sig"
"MYH8",1.11222686680265,0,2.94100182252155,0,1,1,"not_sig"
"MYL10",1.26618694286133,0,3.9995856338721,0,1,1,"not_sig"
"NADSYN1",2538.41748725354,0.00654250499736213,0.381851944339082,0.0171336170847213,0.986330020289107,1,"not_sig"
"NAP1L2",268.228362119069,0.0121297685013319,0.82611216196194,0.014682955971166,0.98828511705887,1,"not_sig"
"NCR1",13.1821284002064,0,1.80108269526755,0,1,1,"not_sig"
"NCRNA00185",16.8683457635056,0,1.81124759252091,0,1,1,"not_sig"
"NGF",5.28435826772691,0,2.08993154056094,0,1,1,"not_sig"
"NLGN1",136.539577346401,0,1.73524689050717,0,1,1,"not_sig"
"NOTO",3.56916870973577,0,2.19471926511804,0,1,1,"not_sig"
"NPM3",1815.39031787597,-0.00481302703422253,0.357209205851138,-0.0134739725499356,0.989249650614667,1,"not_sig"
"NPPB",1.15117488051197,0,2.99671799721718,0,1,1,"not_sig"
"NPRL2",709.410088277912,-0.00273584173117262,0.351222627317748,-0.00778948028509999,0.993784956794567,1,"not_sig"
"NPY2R",5.87045907149423,0,2.01667385164586,0,1,1,"not_sig"
"NTF3",10.4436079410572,0,1.85401079224272,0,1,1,"not_sig"
"OC90",9.06924160929328,0,1.91070227949203,0,1,1,"not_sig"
"OLIG2",15.3889903807597,0,1.80895977422351,0,1,1,"not_sig"
"OLIG3",12.2601320743801,0,1.81099988577956,0,1,1,"not_sig"
"OR7E12P",294.381022153738,0.00184743758304574,1.07541629601149,0.00171788133571857,0.998629329679107,1,"not_sig"
"OTX2",795.020043561707,0,1.68716156164583,0,1,1,"not_sig"
"PA2G4",10720.7618029112,0.0021688712351963,0.230167414031731,0.00942301604386663,0.992481632245927,1,"not_sig"
"PEX5",1520.52182057491,0.00179020014227253,0.275908583905596,0.00648838146654059,0.994823056927375,1,"not_sig"
"PF4",3.48641229622165,0,2.20643982550663,0,1,1,"not_sig"
"PNLIPRP2",3.97694586132138,0,2.42540837680231,0,1,1,"not_sig"
"PNMT",48.0521653307647,0.00811910355129274,1.18508416313821,0.00685107758911625,0.994533673729215,1,"not_sig"
"POLR2H",2001.0452497444,0.00412382654783402,0.245200093522623,0.0168182095226385,0.986581642853097,1,"not_sig"
"POLR3K",1563.17561292756,0.00433704744143938,0.448252009334452,0.00967546681581835,0.992280214856794,1,"not_sig"
"POU3F4",17.867267127409,0,1.77668106618495,0,1,1,"not_sig"
"PP12613",1.71060083731395,0,2.65196387531299,0,1,1,"not_sig"
"PPBPL2",0.91206766189991,0,4.08045587173867,0,1,1,"not_sig"
"PROKR2",19.8241622596969,0,1.83062476682768,0,1,1,"not_sig"
"PRRG3",29.5046616551548,0,1.758469492237,0,1,1,"not_sig"
"PRSS46",5.47859742217868,0,2.17701680497083,0,1,1,"not_sig"
"PTGDR",5.66621773243624,0,2.05289739852509,0,1,1,"not_sig"
"PTH2R",6.61102680293217,0,2.09142754051815,0,1,1,"not_sig"
"PWRN1",10.0284274907301,0,1.87430045577451,0,1,1,"not_sig"
"RAX",3.37816558924624,0,2.42202443230542,0,1,1,"not_sig"
"RGPD2",3.05067519411855,0,2.40511027833713,0,1,1,"not_sig"
